From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,Temp,RH,WS,WD,SR
07-01-2024 00:00,07-01-2024 01:00,None,None,26.84,34.69,40.27,30.04,6.61,0.11,19.25,1.72,4.21,0.34,0.89,0.78,8.28,97.85,0.07,267.16,4.6
07-01-2024 01:00,07-01-2024 02:00,160,174.28,17.37,35.32,32.91,32.29,7.82,0.4,18.53,0.93,1.81,None,0.89,0.78,8.53,97.65,0.09,277.5,5.3
07-01-2024 02:00,07-01-2024 03:00,155.15,166.8,7.61,37.12,25.46,31.82,7.7,1.92,22.01,0.5,1.35,None,0.89,0.78,8.91,92.35,0.2,324.27,5.28
07-01-2024 03:00,07-01-2024 04:00,131.7,140.62,8.77,32.04,23.66,31.23,7.81,2.72,28.93,0.5,0.19,None,0.89,0.78,9.25,86.53,0.44,259.06,4.2
07-01-2024 04:00,07-01-2024 05:00,124.03,133.78,14.67,29.68,27.71,31.53,7.7,0.45,32.95,0.5,0,None,0.89,0.78,9.32,82.95,0.36,331.49,4.85
07-01-2024 05:00,07-01-2024 06:00,115.15,131.97,13.54,29.55,25.98,31.24,7.58,0.52,32,0.5,0.68,None,0.89,0.78,9.09,82.38,0.21,232.62,4.62
07-01-2024 06:00,07-01-2024 07:00,119.15,130.08,10.06,35.87,26.34,30.29,7.18,0.12,28.59,0.5,0.54,None,0.89,0.78,8.93,83.05,0.59,204.86,5
07-01-2024 07:00,07-01-2024 08:00,120.1,131.7,12.36,35.77,29.07,29.69,8.29,0.2,26.14,0.5,0,None,0.89,0.78,9,82.67,0.58,207.91,9.78
07-01-2024 08:00,07-01-2024 09:00,126,133.77,14.75,36.49,31.3,30.38,7.92,0.71,29.95,0.5,0.37,None,0.89,0.78,9.64,80.25,0.65,231.67,35.58
07-01-2024 09:00,07-01-2024 10:00,149.4,525.37,9,35.18,25.38,29.06,6.77,1.07,32.47,0.5,0.29,None,0.89,0.78,10.45,76.22,0.72,226.1,65.62
07-01-2024 10:00,07-01-2024 11:00,147.62,413.4,12.53,33.73,27.52,30.54,8.94,1.08,36.77,1.37,2.54,0.83,1.33,1.37,11.16,72.95,0.88,193.28,120.8
07-01-2024 11:00,07-01-2024 12:00,133.65,397.6,11.4,32.69,26.19,30.65,6.93,2.4,46.36,2.7,5.97,2.06,2.11,2.32,12.58,66.42,0.54,261.72,240.65
07-01-2024 12:00,07-01-2024 13:00,134.78,413.42,15.71,32.9,30.27,31.27,6.89,0.51,59.03,2.71,5.99,2.19,2.09,2.34,13.72,61,0.76,221.43,294.23
07-01-2024 13:00,07-01-2024 14:00,142.07,246.72,15.79,28.32,27.9,31.84,8.48,3.22,65.96,1.72,3.45,1.05,2.21,2.17,14.59,58.65,0.71,265.47,287.43
07-01-2024 14:00,07-01-2024 15:00,132.57,229.62,8.34,29.46,21.53,31.44,8.49,0.52,80.61,1.48,2.5,0.71,2.25,2.07,15.2,56.52,0.69,229.08,240.6
07-01-2024 15:00,07-01-2024 16:00,126.7,220.5,11.58,33.56,27.27,30.22,7.11,0.72,83.73,1.49,2.48,0.66,2.24,2.08,15.43,56.5,0.43,295.88,117.4
07-01-2024 16:00,07-01-2024 17:00,133.5,245.85,12.91,32.99,28.05,30.8,7.17,0.73,64.51,1.48,2.5,0.68,2.27,2.06,14.35,64.03,0.55,238.16,44.87
07-01-2024 17:00,07-01-2024 18:00,115.3,246.75,14.67,41.26,33.87,29.46,7.95,0.18,43.16,8.36,9.12,5.3,7.21,7.92,12.56,73.88,0.42,250.03,8.6
07-01-2024 18:00,07-01-2024 19:00,124.75,257.98,13.42,46.34,35.52,27.34,6.18,0.13,27.18,8.16,9.12,4.98,6.78,7.58,12.03,78.4,0.42,295.37,4.58
07-01-2024 19:00,07-01-2024 20:00,171.52,310.73,16.6,43.44,36.6,28.41,8.25,0.6,21.6,8.19,8.83,4.98,7,7.92,12.03,84.53,0.71,345.31,5.5
07-01-2024 20:00,07-01-2024 21:00,201.3,358.77,10.69,40.23,29.85,27.47,9.08,0.27,19.8,8.04,8.93,5.11,6.78,7.67,11.93,85.62,0.62,102.37,4.7
07-01-2024 21:00,07-01-2024 22:00,213,379.48,10.1,41.36,29.22,26.92,8.35,0.12,22.27,9.78,13.53,6.48,9.02,7.61,11.59,85.15,0.71,37.39,3.85
07-01-2024 22:00,07-01-2024 23:00,228.25,360.9,10.44,38.41,28.86,28.27,9.21,1.99,22.61,10.84,14.92,7.35,9.65,7.62,11.16,85.48,0.42,38.17,3.95
07-01-2024 23:00,08-01-2024 00:00,217.07,329.77,13.61,36.62,30.54,28.81,8.77,2.61,18.2,17.87,20.96,14.18,14.52,20.39,10.47,87.1,0.26,42.94,2.97
08-01-2024 00:00,08-01-2024 01:00,211.6,302.42,15.08,35.32,31.05,27.24,8.91,2.84,16.91,5.37,11.26,8.28,4.56,3.38,9.39,94.62,0.08,124.31,3.88
08-01-2024 01:00,08-01-2024 02:00,180.73,303.9,17.64,37.33,33.88,28.12,8.13,0.26,16.96,5.21,11.23,8.2,4.45,3.35,9.1,98.17,0.26,265.19,4.45
08-01-2024 02:00,08-01-2024 03:00,160.15,284.9,15.57,35.17,31.31,31.2,8.5,0.42,16.48,24.98,18.98,16.23,12.22,12,8.53,98.2,0.11,65.32,4.32
08-01-2024 03:00,08-01-2024 04:00,150.15,267.43,10.65,33.36,26.4,30.72,8.79,1.37,19.11,25.97,18.15,15.96,12.5,11.74,8.39,98.2,0.18,48.49,4.78
08-01-2024 04:00,08-01-2024 05:00,136.83,264.6,12.53,29.45,25.81,30.04,9.15,0.19,19.56,8.95,8.37,5.44,5.01,4.89,8.17,98.2,0.2,65.81,4.75
08-01-2024 05:00,08-01-2024 06:00,127.15,272.65,15.32,32.96,29.97,29.26,8.61,0.18,19.16,2.76,5.13,1.89,2.5,2.76,8.34,98.23,0.2,49.49,5.7
08-01-2024 06:00,08-01-2024 07:00,139.67,289.85,14.82,37.6,32.05,27.15,9.87,0.19,19.62,2.83,5.31,1.78,2.55,2.73,8.98,98.22,0.36,257.22,6.05
08-01-2024 07:00,08-01-2024 08:00,153.08,300.75,13.46,37.8,31.05,29.18,9.38,0.15,23.09,2.73,6.01,2.14,2.04,2.36,9.18,98.2,0.39,286.08,8.22
08-01-2024 08:00,08-01-2024 09:00,152.22,302.3,12.99,36.92,30.11,29.5,9.56,0.13,23,2.7,5.92,2.16,2.12,2.33,9.39,98.2,0.46,297.14,20.38
08-01-2024 09:00,08-01-2024 10:00,173.93,299.32,13.14,38.7,31.27,29.14,8.81,0.11,23.66,2.79,5.95,2.08,2.08,2.31,9.64,97.38,0.39,191.53,40.65
08-01-2024 10:00,08-01-2024 11:00,198.38,317.93,7.15,36.69,25.26,28.9,9.43,1.67,25.3,2.68,5.93,2.07,2.1,2.36,10.29,92.8,0.35,136.53,57.57
08-01-2024 11:00,08-01-2024 12:00,207.65,354.95,12.36,45.55,34.07,25.12,11.08,0.11,26.18,2.67,5.94,2.13,2.06,2.38,10.92,87.17,0.47,45.75,76.75
08-01-2024 12:00,08-01-2024 13:00,244.2,382.55,11.73,47.99,35.06,23.7,12.45,0.39,27.7,2.66,5.89,2.22,2.08,2.34,11.65,82.38,0.53,153.06,76.88
08-01-2024 13:00,08-01-2024 14:00,264.35,429.62,16.82,45.56,37.75,26.45,8.23,1.03,27.3,1.78,3.41,1.05,2.21,2.14,11.46,84.53,0.68,285.88,76.12
08-01-2024 14:00,08-01-2024 15:00,288.5,436.05,13.83,43.71,34.37,26.99,10,0.11,33.28,1.52,2.46,0.68,2.22,2.07,12.53,79.12,0.41,306.21,157.18
08-01-2024 15:00,08-01-2024 16:00,291.48,514.9,17.11,49.78,40.05,24.35,11.64,2.2,36.07,1.49,2.58,0.71,2.25,2.08,13.32,74.92,0.63,325.44,99.65
08-01-2024 16:00,08-01-2024 17:00,301.82,519.27,7.74,47.25,30.72,25.17,13.99,2.4,34.27,1.52,2.54,0.69,2.24,2.07,12.71,78.53,0.6,178.85,42.92
08-01-2024 17:00,08-01-2024 18:00,303.98,500.98,21.27,50.63,44.2,25.85,9.81,0.25,26.89,7.47,16.47,6.31,9.72,3.98,11.61,85.33,0.62,259.9,8
08-01-2024 18:00,08-01-2024 19:00,296.12,473.43,20.52,46.01,41.16,26.97,8.53,0.26,18.78,5.36,20.95,2.52,1.57,0.78,10.32,94.03,0.18,146.59,2.88
08-01-2024 19:00,08-01-2024 20:00,264.62,437.53,19.23,46.13,40.17,23.22,9.89,0.26,20.98,6.77,22.18,7.78,14.48,0.78,9.99,97.97,0.32,303.4,4.62
08-01-2024 20:00,08-01-2024 21:00,290.45,408.02,20.08,48.3,42.02,28.33,9.53,0.26,19.75,7.78,27.96,7.68,5.24,0.78,9.82,98.2,0.52,301.12,5.2
08-01-2024 21:00,08-01-2024 22:00,247.95,383.95,7.23,44.59,28.52,30.46,9.44,0.26,19.8,5.58,21.66,3.04,3.12,0.78,9.65,98.2,0.49,292.54,4.55
08-01-2024 22:00,08-01-2024 23:00,257.05,372.5,8.71,45.84,31.24,28.65,10.18,0.28,19.95,6.07,22.81,4.47,0.89,0.78,9.4,98.2,0.56,251.99,4.95
08-01-2024 23:00,09-01-2024 00:00,225.13,368.63,14.78,40.69,33.46,27.95,8.38,0.37,20.28,5.23,22.72,1.67,0.89,0.78,9.29,98.3,0.34,198.43,5.13
09-01-2024 00:00,09-01-2024 01:00,196.88,359.02,7.1,44.18,28.52,28.84,8.39,0.27,19.02,6.25,26.04,2.79,0.89,0.78,9.27,98.3,0.43,96.77,5.12
09-01-2024 01:00,09-01-2024 02:00,185.28,351.05,10.08,42.6,30.16,29.16,8.87,0.38,16.2,5.52,21.2,None,0.89,0.78,9.21,98.3,0.52,95.09,4.95
09-01-2024 02:00,09-01-2024 03:00,183.32,330.95,11.32,36.32,26.55,30.99,8.7,0.32,18.48,4.79,17.38,None,0.89,0.78,8.93,98.3,0.91,99.88,4.97
09-01-2024 03:00,09-01-2024 04:00,146.12,282.95,9.05,37.86,27.33,30.67,8.82,3.87,18.2,3.26,13.46,1.21,0.89,0.78,8.98,98.3,0.69,343.84,5.1
09-01-2024 04:00,09-01-2024 05:00,138.43,232.55,8.83,32.67,23.32,32.15,8.72,0.29,20.86,1.85,10.96,None,0.89,0.78,9.07,98.3,0.6,94.93,5.22
09-01-2024 05:00,09-01-2024 06:00,116.85,202.9,11.39,25.17,22.42,31.79,8.72,0.13,23.04,1.51,5.27,None,0.89,0.78,9.28,98.3,0.79,15.97,5.35
09-01-2024 06:00,09-01-2024 07:00,130.45,194.6,10.18,32.15,25.37,30.72,8.4,1.19,23.35,0.5,2.97,None,0.89,0.78,9.47,98.25,1.01,266.63,5.3
09-01-2024 07:00,09-01-2024 08:00,132.17,195.53,12.43,29.84,24.91,30.15,6.84,0.32,21.32,0.5,0.23,None,0.89,0.78,9.53,97.78,0.84,97.36,5.72
09-01-2024 08:00,09-01-2024 09:00,98.18,184.85,10.84,32.68,26.2,31.13,6.08,0.14,22.92,0.5,0,None,0.89,0.78,9.5,97.78,1.08,97.29,11.05
09-01-2024 09:00,09-01-2024 10:00,121.1,168.55,6.5,32.52,21.94,32.09,9.17,0.13,21.96,0.95,1.25,0.51,1.16,1.1,9.38,97.92,0.8,93.11,21.07
09-01-2024 10:00,09-01-2024 11:00,127.2,158.67,14.13,32.8,28.46,31.41,9.38,0.12,21.13,2.73,5.96,2.09,2.13,2.31,9.62,97.88,0.64,335.16,32.4
09-01-2024 11:00,09-01-2024 12:00,124.45,156.9,7.34,35.46,24.71,31.44,7.01,0.69,22.65,2.76,5.87,2.15,2.16,2.33,10.23,97.7,0.65,324.6,50.6
09-01-2024 12:00,09-01-2024 13:00,115.35,158.25,13.66,43.13,33.91,28.47,7.08,1.34,25.43,2.64,5.83,2.16,2.09,2.34,10.87,94.95,0.86,297.7,57.65
09-01-2024 13:00,09-01-2024 14:00,126.02,157.25,15.51,35.48,31.49,30.82,8.27,1.73,31.7,1.8,3.35,1.01,2.19,2.13,11.49,86.62,1.02,319.07,78.33
09-01-2024 14:00,09-01-2024 15:00,113.22,148.9,15.18,36.05,31.17,31.43,7.74,4.09,33.76,1.47,2.51,0.7,2.21,2.08,12.01,81.32,1.15,340.46,71.82
09-01-2024 15:00,09-01-2024 16:00,127.65,148.72,12.36,34.89,28.29,31.21,9.27,0.08,32.78,1.48,2.51,0.69,2.25,2.07,12.28,79.68,0.94,340.56,46.18
09-01-2024 16:00,09-01-2024 17:00,126.33,153.45,10.08,35.37,26.6,31.21,10.85,0.45,35.06,1.5,2.62,0.67,2.26,2.08,12.2,80.62,1.14,264.55,27.1
09-01-2024 17:00,09-01-2024 18:00,100.15,146.07,7.77,25.84,19.86,31.18,8.33,0.46,34.45,8.11,8.79,5.34,7.03,7.75,11.48,83.05,1.12,257.8,7.62
09-01-2024 18:00,09-01-2024 19:00,110.8,136.92,10.38,35.59,26.69,30.59,8.6,1.74,29.77,8.04,9.18,5.13,6.96,7.79,10.92,85.53,0.95,336.94,4.78
09-01-2024 19:00,09-01-2024 20:00,98.25,140.07,12.75,32.79,27.24,30.48,6,1.26,26.96,8.19,8.98,5.25,6.87,7.76,10.56,87.38,0.95,320.04,4.92
09-01-2024 20:00,09-01-2024 21:00,121.17,150.27,14.55,34.99,30.35,30.77,6.69,0.26,29.14,8.36,9.02,5.33,6.74,8.03,9.99,87.73,1.19,345.51,4.83
09-01-2024 21:00,09-01-2024 22:00,94.65,137.38,8.9,29.52,22.09,31.16,6.59,0.76,27.44,9.9,13.97,6.97,8.98,7.5,9.61,87.42,1.25,265.22,4.9
09-01-2024 22:00,09-01-2024 23:00,87.03,122.6,10.36,31.75,24.93,31.6,6.88,0.9,28.29,10.46,15.68,7.11,9.66,7.67,9.43,88.12,0.92,330.75,5
09-01-2024 23:00,10-01-2024 00:00,107.03,126.07,16.72,30.11,29.45,31.4,7.64,0.65,29.1,17.32,20.24,14.64,14.34,19.46,9.28,89.97,1.07,324.02,5.03
10-01-2024 00:00,10-01-2024 01:00,118.78,137.35,10.58,31.87,24.61,32.14,8.13,0.46,25.73,5.09,12.04,8.08,4.47,3.29,9.17,90.2,1,309.7,5.03
10-01-2024 01:00,10-01-2024 02:00,125.95,142.27,9.64,27.02,21.95,32.22,7.54,0.46,22.51,5.33,11.12,8.45,4.38,3.27,8.84,90.42,1.17,305.37,4.93
10-01-2024 02:00,10-01-2024 03:00,122.65,145.67,16.16,29.47,27.82,32.13,7.71,0.82,13.09,27.18,17.55,16.29,11.83,11.7,8.26,93.33,1.32,328.47,4.78
10-01-2024 03:00,10-01-2024 04:00,119.25,157.78,12.35,29.26,25.32,31.71,8.98,0.36,14.7,26.21,18.98,15.32,12.53,11.65,7.95,96.12,1.3,343.27,4.95
10-01-2024 04:00,10-01-2024 05:00,125.4,164.67,12.03,25.55,23,32.32,9.3,1.65,18.71,9.14,8.39,5.21,4.87,4.78,7.64,98.2,1.29,252.62,5
10-01-2024 05:00,10-01-2024 06:00,118.92,167.05,10.68,29.97,24.59,31.77,6.7,0.46,17.96,2.78,4.97,1.88,2.54,2.75,7.62,98.2,0.91,347.31,5.15
10-01-2024 06:00,10-01-2024 07:00,106.5,174.97,13.42,31.19,27.17,31.23,7.05,1.78,17.23,2.7,5.27,1.78,2.54,2.71,7.67,98.2,0.86,318.83,5.2
10-01-2024 07:00,10-01-2024 08:00,116.83,179.38,12.23,27.83,24.06,31.92,7.17,1.5,20.43,2.79,5.87,2.06,2.1,2.37,7.57,98.2,0.83,322.83,7.35
10-01-2024 08:00,10-01-2024 09:00,119.75,182.85,11.42,30.7,23.66,30.84,6.9,0.46,24.55,2.64,5.83,2.06,2.04,2.29,7.64,98.2,0.8,311.3,19
10-01-2024 09:00,10-01-2024 10:00,120,200.7,8.1,37.3,23.56,29.64,4.88,0.46,22.34,2.6,5.91,2.08,2.11,2.33,7.67,98.18,0.91,311.86,41.12
10-01-2024 10:00,10-01-2024 11:00,145.18,219.47,16.55,38.82,34.1,29.39,6.07,0.46,24.98,2.6,6.02,2.1,2.12,2.34,8.32,93.65,0.94,302.7,73.85
10-01-2024 11:00,10-01-2024 12:00,158.38,222.6,18.7,38.63,35.76,28.16,10.05,0.43,31.13,2.72,6,2.12,2.02,2.41,8.86,87.2,1.21,312.25,109.97
10-01-2024 12:00,10-01-2024 13:00,123.1,221.5,12.44,32.08,26.1,29.41,12.33,0.45,34.61,2.68,5.97,2.16,2.09,2.38,10.06,80.78,1.2,316.05,181.18
10-01-2024 13:00,10-01-2024 14:00,132.45,217.82,14.93,31.06,28.66,29.71,6.84,0.6,35.7,1.75,3.45,1.05,2.23,2.17,11.17,75.67,1.28,314.5,264.15
10-01-2024 14:00,10-01-2024 15:00,169.68,232.35,13.45,33.66,28.69,29.74,7.24,0.6,40.08,1.51,2.48,0.7,2.24,2.06,11.98,72.07,1.1,301.8,240.15
10-01-2024 15:00,10-01-2024 16:00,172.65,266.15,12.35,33.98,28.06,29.91,6.7,0.59,39.66,1.49,2.47,0.69,2.25,2.07,12.01,71.4,1.28,302.15,124.27
10-01-2024 16:00,10-01-2024 17:00,168.47,280.48,17.47,33.07,31.76,28.91,7.19,0.59,25.63,1.49,2.54,0.7,2.23,2.07,11.78,74.83,0.97,297.18,48.25
10-01-2024 17:00,10-01-2024 18:00,190.22,283.52,9,36.03,26.02,28.86,7.81,0.89,20.76,8.35,9.33,5.27,6.83,7.84,10.78,82.42,0.92,296.73,10.57
10-01-2024 18:00,10-01-2024 19:00,204.55,289.7,17.1,38.48,34.37,27.34,8.29,0.88,17.18,8.21,9.16,5.25,6.73,7.42,9.89,88.08,0.59,297.32,3.42
10-01-2024 19:00,10-01-2024 20:00,204.32,290.07,17.56,45.14,38.26,26.69,8.44,0.9,13.5,8.14,9.14,5.28,7.18,7.96,9.43,91.15,0.51,303.23,3.52
10-01-2024 20:00,10-01-2024 21:00,236.75,294.67,20.32,38.85,37.13,25.97,8.98,1.1,14.42,8.24,9.05,5.31,6.8,7.5,9,94.88,0.24,280.51,3.8
10-01-2024 21:00,10-01-2024 22:00,250.3,301.23,13.75,37.22,30.98,28.74,9,1.13,19.07,9.97,13.27,6.83,9.05,7.8,8.79,97.47,0.35,306.1,4.28
10-01-2024 22:00,10-01-2024 23:00,252.35,293.55,17.84,40.14,35.41,28.9,9.65,1.33,19.18,10.76,15.26,7.18,9.72,7.89,8.37,98.2,0.43,340.72,4.15
10-01-2024 23:00,11-01-2024 00:00,221.6,285.87,10.69,46.24,32.52,28.58,7.78,1.17,15.87,16.69,19.63,14.98,14.19,19.66,8.16,98.2,0.6,338.65,4.27
11-01-2024 00:00,11-01-2024 01:00,213.05,294.12,19.53,33.5,33.45,28.9,8.97,1.44,20.54,5.17,11.74,8.3,4.44,3.34,7.46,98.25,0.47,237.95,4.35
11-01-2024 01:00,11-01-2024 02:00,192.75,272.6,18.16,35.43,32.56,32.19,7.65,1.01,18.49,5.63,11.74,8.44,4.45,3.28,7.47,98.3,0.6,266.12,5.62
11-01-2024 02:00,11-01-2024 03:00,180.22,230.88,13.97,33.23,28.45,32.52,7.99,1.04,18.99,26.26,18.16,16.21,12.44,11.85,7.75,98.3,0.83,302.16,4.62
11-01-2024 03:00,11-01-2024 04:00,174.4,215.05,10.59,32.09,25.54,31.33,8.57,1,20.98,25.07,18.62,16.49,12.07,11.87,7.62,98.3,0.81,315.33,4.55
11-01-2024 04:00,11-01-2024 05:00,162.12,217.73,9.96,28.14,23.06,31.03,9.72,0.96,25.5,8.6,8.18,5.59,4.87,4.79,7.67,98.3,0.94,306.87,4.88
11-01-2024 05:00,11-01-2024 06:00,147.25,213.47,10.32,27.09,22.58,31.23,8.9,0.96,28.84,2.81,5.21,1.81,2.62,2.75,7.54,98.3,0.83,307.72,4.92
11-01-2024 06:00,11-01-2024 07:00,159.3,204.48,14.62,30.35,27.72,30.82,8.86,0.95,29.49,2.85,5.37,1.89,2.52,2.77,7.25,98.3,0.69,324.89,4.88
11-01-2024 07:00,11-01-2024 08:00,143.47,197.02,13.29,33.16,28.44,30.34,7.6,0.98,28.34,2.71,5.99,2.2,2.12,2.33,7.08,98.3,0.82,330.15,8.57
11-01-2024 08:00,11-01-2024 09:00,176.23,195.97,13.76,32.94,27.08,30.14,7,0.44,25.26,2.67,6.03,2.14,2.07,2.29,7.22,98.22,0.81,335.6,26.33
11-01-2024 09:00,11-01-2024 10:00,168.15,200.75,8.11,33.62,22.4,29.98,4.05,0.45,30.6,2.68,6.04,2.05,2.1,2.34,7.69,97.93,0.65,257.94,65.45
11-01-2024 10:00,11-01-2024 11:00,186.78,203.38,15.43,38.48,33.01,29.62,4.42,0.44,28.76,2.65,6,2.15,2.15,2.34,8.81,90.85,0.65,72.16,154.45
11-01-2024 11:00,11-01-2024 12:00,198.62,202.65,9.5,42.1,29.25,26,8.18,0.44,39.1,2.84,5.96,2.12,2.07,2.33,10.98,74.8,0.52,307.86,295.93
11-01-2024 12:00,11-01-2024 13:00,207,211.4,13.31,37.17,30.59,29.32,9.75,0.45,46.12,2.72,5.99,2.02,2.09,2.37,12.66,67,0.73,311.75,314.15
11-01-2024 13:00,11-01-2024 14:00,192.15,214.82,15.32,34.11,30.33,30.38,8.45,0.59,55.17,1.78,3.4,1.04,2.25,2.13,13.52,64.82,1.01,328.27,296.45
11-01-2024 14:00,11-01-2024 15:00,180.4,219.35,12.56,35.55,29.12,30.22,8.99,0.6,66.97,1.49,2.55,0.69,2.26,2.06,14.5,59.32,0.88,331.86,256.27
11-01-2024 15:00,11-01-2024 16:00,177.75,227.8,9.92,37.33,27.28,29.15,7.9,0.59,62.81,1.49,2.57,0.67,2.27,2.05,14.84,57.37,0.83,321.37,144.23
11-01-2024 16:00,11-01-2024 17:00,177.4,237.85,10.45,38.19,28.49,28.03,8.87,0.61,48.64,1.48,2.55,0.67,2.25,2.09,14.23,63.17,0.8,311.23,44.03
11-01-2024 17:00,11-01-2024 18:00,184.07,239.95,10.64,44.14,31.62,27.85,8.22,0.9,36.73,8.18,8.81,5.37,6.86,7.82,12.6,72.88,0.59,317.74,9.38
11-01-2024 18:00,11-01-2024 19:00,205.55,245.05,23.57,52.48,47.08,23.4,7.91,0.9,14.59,8.44,9.12,5.26,7.09,7.78,10.98,74.85,0.23,321.56,2.2
11-01-2024 19:00,11-01-2024 20:00,238.95,283.95,26.11,45.65,45.5,26.44,6.76,0.9,16.45,8.22,8.86,5.29,7.02,7.61,10,84.75,0.15,267.52,3.25
11-01-2024 20:00,11-01-2024 21:00,293.57,319.18,22.32,49.32,44.3,27.93,5.48,1.12,21.64,7.95,8.9,5.25,6.91,7.75,9.75,88.55,0.39,305.68,4.67
11-01-2024 21:00,11-01-2024 22:00,272.65,321.7,21.25,44,40.49,28.75,6.2,1.14,20.43,10.21,13.64,6.96,9.1,7.81,9.46,90.88,0.36,312.3,4.28
11-01-2024 22:00,11-01-2024 23:00,265.02,308.07,19.18,39.23,36.46,29.95,7.81,1.32,18.24,10.51,14.94,7.24,9.51,7.69,8.93,95.58,0.2,309.23,4.07
11-01-2024 23:00,12-01-2024 00:00,238.6,283.63,18.15,37.53,34.72,29.69,8.02,1.15,13.63,16.4,20.7,14.13,14.79,20.34,8.46,97.7,0.13,297.53,4
12-01-2024 00:00,12-01-2024 01:00,229.25,255.43,21.77,34.15,35.82,29,8.47,1.44,17.45,5.38,11.84,8.29,4.56,3.31,7.96,97.7,0.15,265.18,4.55
12-01-2024 01:00,12-01-2024 02:00,218.98,250.5,17.38,35.89,33.22,32.49,7.55,0.98,16.32,5.32,11.29,8.11,4.39,3.35,7.26,97.7,0.21,212.05,4.17
12-01-2024 02:00,12-01-2024 03:00,217.03,238.27,18.9,26.74,29.59,30.17,7.57,0.99,18.4,26.3,18.64,16.39,12.8,11.77,5.8,98.2,0.2,182.28,3.55
12-01-2024 03:00,12-01-2024 04:00,161.82,221.25,24.13,31.14,36.06,31.41,8.13,0.98,19.29,26.45,18.6,17.03,11.95,11.5,5.77,98.3,0.27,222.91,4.7
12-01-2024 04:00,12-01-2024 05:00,152.45,207.38,20.38,24.81,29.77,33.43,7.83,0.95,20.36,8.45,8.53,5.55,5.04,4.98,5.31,98.3,0.45,239.7,5.58
12-01-2024 05:00,12-01-2024 06:00,136.47,189,14.42,31.65,28.33,34.41,7.39,0.95,19.39,2.78,5.15,1.84,2.6,2.72,5.13,98.3,0.71,283.74,5.33
12-01-2024 06:00,12-01-2024 07:00,124.4,169.27,15.25,28.82,26.81,32.59,7.2,0.94,18.59,2.9,5.29,1.86,2.62,2.83,5.31,98.3,0.46,308.15,5.35
12-01-2024 07:00,12-01-2024 08:00,102.25,152.78,16,30.16,28.91,32.05,8.39,0.97,17.28,2.62,5.9,2.06,2.12,2.34,5.53,98.3,0.57,279.14,8.25
12-01-2024 08:00,12-01-2024 09:00,90.8,143.32,13.49,32.46,23.63,32.32,9.04,0.43,18,2.67,5.94,2.1,2.11,2.35,5.76,98.38,0.54,337.71,19.5
12-01-2024 09:00,12-01-2024 10:00,91.6,127.38,12.47,29.9,25.6,32.6,6.58,0.44,19.46,2.73,5.94,2.11,2.1,2.39,6.32,98.4,0.56,107.66,42.3
12-01-2024 10:00,12-01-2024 11:00,114.72,121.47,10.2,39.52,29.08,32.2,6.6,0.44,21.08,2.65,6.05,1.96,2.1,2.34,7.36,98.4,0.3,229.17,79.38
12-01-2024 11:00,12-01-2024 12:00,154.6,170.5,13.37,41.14,32.74,30.54,10.31,0.45,24.37,2.61,5.97,2.21,2.06,2.31,8.17,98.4,0.7,318.77,165.82
12-01-2024 12:00,12-01-2024 13:00,174.9,181.3,5.06,45.38,26.2,26.92,9.36,0.45,35.16,2.69,6,2.13,2.09,2.31,10.69,93.55,0.88,312.22,349.02
12-01-2024 13:00,12-01-2024 14:00,176.08,188.4,9.53,42.45,30.23,29.55,8.32,0.59,43.04,1.79,3.27,1.04,2.21,2.17,13.38,72.12,0.68,229.79,311.8
12-01-2024 14:00,12-01-2024 15:00,None,None,13.42,47.55,36.1,29.21,10.67,0.59,69.76,1.44,2.56,0.69,2.26,2.06,14.84,62.1,0.64,340.54,252.53
12-01-2024 15:00,12-01-2024 16:00,275.6,288.3,15.4,43.03,35.11,30.15,7.84,0.51,80.44,None,None,None,None,None,15.63,55.45,0.72,320.31,123.83
12-01-2024 16:00,12-01-2024 17:00,254.75,288.5,9.84,47.7,32.91,29.44,9.5,0.68,57.67,None,None,None,None,None,15.3,57.08,0.54,322.58,42.85
12-01-2024 17:00,12-01-2024 18:00,244.18,293.23,14.16,50.48,38.34,28.8,6.54,0.67,33.35,12.14,64.87,7.44,20.02,4.53,13.21,68.85,0.29,346.04,8.07
12-01-2024 18:00,12-01-2024 19:00,233.2,301.25,17.2,52.8,42.06,24.63,7.57,0.68,20.03,19.61,93.01,9.37,29.2,5.51,10.76,85.92,0.1,198.97,1.82
12-01-2024 19:00,12-01-2024 20:00,248.35,291.47,17.2,48.76,39.84,28.96,9.54,0.71,19.71,23.47,112.1,15.02,45.86,22.11,10.14,93.1,0.21,14.87,3.62
12-01-2024 20:00,12-01-2024 21:00,276.4,278.3,20.14,40.56,37.81,29.58,9.52,1.19,23.52,29.08,127.4,15.18,43.65,7.36,8.99,97.67,0.14,125.86,4.02
12-01-2024 21:00,12-01-2024 22:00,292.5,327.3,27.2,40.29,43.53,26.64,8.27,1.2,24.12,41.48,170.62,24.71,57.69,16.27,9.11,98.2,0.16,68.39,4.8
12-01-2024 22:00,12-01-2024 23:00,None,None,30.3,44.06,48.07,25.85,8.87,0.98,22.85,48.87,254.5,32.92,79.69,38.83,8.89,98.2,0.27,55.56,4.78
